image_name,DATE,DATE_LEN,CITY,CITY_LEN,STATE,STATE_LEN,ZIP,ZIP_LEN,predictions,ground_truth,total_accuracy,date_accuracy,city_accuracy,state_accuracy,zip_accuracy
f0543_19.png,0,8,0,8,0,3,0,5,"{'DATE': '08-10-89', 'CITY': 'Milpitas', 'STATE': 'CA.', 'ZIP': '95035', 'image_name': 'f0543_19.png'}","{'DATE': '08-10-89', 'CITY': 'Milpitas', 'STATE': 'CA.', 'ZIP': '95035'}",100.0,100.0,100.0,100.0,100.0
f0545_49.png,0,8,0,7,0,2,0,5,"{'DATE': '08-10-89', 'CITY': 'LA MESA', 'STATE': 'CA', 'ZIP': '92042', 'image_name': 'f0545_49.png'}","{'DATE': '08-10-89', 'CITY': 'LA MESA', 'STATE': 'CA', 'ZIP': '92042'}",100.0,100.0,100.0,100.0,100.0
f0546_38.png,0,6,0,9,0,7,0,5,"{'DATE': '8/8/89', 'CITY': 'Macclenny', 'STATE': 'Florida', 'ZIP': '32063', 'image_name': 'f0546_38.png'}","{'DATE': '8/8/89', 'CITY': 'Macclenny', 'STATE': 'Florida', 'ZIP': '32063'}",100.0,100.0,100.0,100.0,100.0
f0547_28.png,0,8,0,8,0,2,0,5,"{'DATE': '08-08-89', 'CITY': 'LA VERNE', 'STATE': 'CA', 'ZIP': '91750', 'image_name': 'f0547_28.png'}","{'DATE': '08-08-89', 'CITY': 'LA VERNE', 'STATE': 'CA', 'ZIP': '91750'}",100.0,100.0,100.0,100.0,100.0
f0548_49.png,0,8,0,6,0,2,0,5,"{'DATE': '08/09/89', 'CITY': 'UPLAND', 'STATE': 'CA', 'ZIP': '91786', 'image_name': 'f0548_49.png'}","{'DATE': '08/09/89', 'CITY': 'UPLAND', 'STATE': 'CA', 'ZIP': '91786'}",100.0,100.0,100.0,100.0,100.0
f0552_46.png,0,6,0,13,0,4,0,5,"{'DATE': '8-9-89', 'CITY': 'CHERRY VALLEY', 'STATE': 'CAL.', 'ZIP': '92223', 'image_name': 'f0552_46.png'}","{'DATE': '8-9-89', 'CITY': 'CHERRY VALLEY', 'STATE': 'CAL.', 'ZIP': '92223'}",100.0,100.0,100.0,100.0,100.0
f0553_03.png,0,5,0,7,0,2,0,5,"{'DATE': '08-89', 'CITY': 'Cumming', 'STATE': 'GA', 'ZIP': '30130', 'image_name': 'f0553_03.png'}","{'DATE': '08-89', 'CITY': 'Cumming', 'STATE': 'GA', 'ZIP': '30130'}",100.0,100.0,100.0,100.0,100.0
f0554_17.png,0,6,0,9,0,2,0,5,"{'DATE': '8/5/89', 'CITY': 'WATERTOWN', 'STATE': 'TN', 'ZIP': '37184', 'image_name': 'f0554_17.png'}","{'DATE': '8/5/89', 'CITY': 'WATERTOWN', 'STATE': 'TN', 'ZIP': '37184'}",100.0,100.0,100.0,100.0,100.0
f0555_35.png,0,8,0,8,0,2,0,5,"{'DATE': '08/08/89', 'CITY': 'PORTLAND', 'STATE': 'OR', 'ZIP': '97212', 'image_name': 'f0555_35.png'}","{'DATE': '08/08/89', 'CITY': 'PORTLAND', 'STATE': 'OR', 'ZIP': '97212'}",100.0,100.0,100.0,100.0,100.0
f0556_25.png,0,6,0,10,0,3,0,5,"{'DATE': '8/9/89', 'CITY': 'Palm City.', 'STATE': 'Fl.', 'ZIP': '34990', 'image_name': 'f0556_25.png'}","{'DATE': '8/9/89', 'CITY': 'Palm City.', 'STATE': 'Fl.', 'ZIP': '34990'}",100.0,100.0,100.0,100.0,100.0
f0559_18.png,0,7,0,9,0,2,0,5,"{'DATE': '8/11/89', 'CITY': 'Fallbrook', 'STATE': 'CA', 'ZIP': '92028', 'image_name': 'f0559_18.png'}","{'DATE': '8/11/89', 'CITY': 'Fallbrook', 'STATE': 'CA', 'ZIP': '92028'}",100.0,100.0,100.0,100.0,100.0
f0561_12.png,0,8,0,7,0,6,0,5,"{'DATE': '08-09-89', 'CITY': 'HUGHSON', 'STATE': 'CALIF.', 'ZIP': '95326', 'image_name': 'f0561_12.png'}","{'DATE': '08-09-89', 'CITY': 'HUGHSON', 'STATE': 'CALIF.', 'ZIP': '95326'}",100.0,100.0,100.0,100.0,100.0
f0562_31.png,0,8,0,7,0,2,0,5,"{'DATE': '08/09/89', 'CITY': 'spokane', 'STATE': 'wa', 'ZIP': '99207', 'image_name': 'f0562_31.png'}","{'DATE': '08/09/89', 'CITY': 'spokane', 'STATE': 'wa', 'ZIP': '99207'}",100.0,100.0,100.0,100.0,100.0
f0563_12.png,0,6,0,7,0,5,0,5,"{'DATE': '8-8-89', 'CITY': 'ARCADIA', 'STATE': 'Calif', 'ZIP': '91106', 'image_name': 'f0563_12.png'}","{'DATE': '8-8-89', 'CITY': 'ARCADIA', 'STATE': 'Calif', 'ZIP': '91106'}",100.0,100.0,100.0,100.0,100.0
f0565_03.png,0,12,0,6,0,6,0,5,"{'DATE': 'Aug 11, 1989', 'CITY': 'HAUULA', 'STATE': 'HAWAII', 'ZIP': '96717', 'image_name': 'f0565_03.png'}","{'DATE': 'Aug 11, 1989', 'CITY': 'HAUULA', 'STATE': 'HAWAII', 'ZIP': '96717'}",100.0,100.0,100.0,100.0,100.0
f0566_02.png,0,13,0,8,0,2,0,5,"{'DATE': 'Aug. 10. 1989', 'CITY': 'Honolulu', 'STATE': 'HI', 'ZIP': '96816', 'image_name': 'f0566_02.png'}","{'DATE': 'Aug. 10. 1989', 'CITY': 'Honolulu', 'STATE': 'HI', 'ZIP': '96816'}",100.0,100.0,100.0,100.0,100.0
f0567_25.png,0,7,0,4,0,6,0,5,"{'DATE': '8/11/89', 'CITY': 'KUlA', 'STATE': 'HAWAII', 'ZIP': '96790', 'image_name': 'f0567_25.png'}","{'DATE': '8/11/89', 'CITY': 'KUlA', 'STATE': 'HAWAII', 'ZIP': '96790'}",100.0,100.0,100.0,100.0,100.0
f0568_00.png,0,8,0,9,0,2,0,5,"{'DATE': '08/11/89', 'CITY': 'Anchorage', 'STATE': 'AK', 'ZIP': '99502', 'image_name': 'f0568_00.png'}","{'DATE': '08/11/89', 'CITY': 'Anchorage', 'STATE': 'AK', 'ZIP': '99502'}",100.0,100.0,100.0,100.0,100.0
f0569_42.png,0,7,0,7,0,2,0,5,"{'DATE': '8-15-89', 'CITY': 'Reading', 'STATE': 'PA', 'ZIP': '19606', 'image_name': 'f0569_42.png'}","{'DATE': '8-15-89', 'CITY': 'Reading', 'STATE': 'PA', 'ZIP': '19606'}",100.0,100.0,100.0,100.0,100.0
f0570_31.png,0,11,0,12,0,3,0,5,"{'DATE': 'Aug.15,1989', 'CITY': 'Philadelphia', 'STATE': 'Pa.', 'ZIP': '19154', 'image_name': 'f0570_31.png'}","{'DATE': 'Aug.15,1989', 'CITY': 'Philadelphia', 'STATE': 'Pa.', 'ZIP': '19154'}",100.0,100.0,100.0,100.0,100.0
f0572_15.png,0,8,0,7,0,2,0,5,"{'DATE': '08/15/89', 'CITY': 'ELEANOR', 'STATE': 'WV', 'ZIP': '25070', 'image_name': 'f0572_15.png'}","{'DATE': '08/15/89', 'CITY': 'ELEANOR', 'STATE': 'WV', 'ZIP': '25070'}",100.0,100.0,100.0,100.0,100.0
f0573_31.png,0,8,0,5,0,3,0,5,"{'DATE': '08-11-89', 'CITY': 'Aloha', 'STATE': 'OR.', 'ZIP': '97007', 'image_name': 'f0573_31.png'}","{'DATE': '08-11-89', 'CITY': 'Aloha', 'STATE': 'OR.', 'ZIP': '97007'}",100.0,100.0,100.0,100.0,100.0
f0574_03.png,0,8,0,13,0,3,0,5,"{'DATE': '08/09/89', 'CITY': 'DAYTONA Beach', 'STATE': 'FL.', 'ZIP': '32118', 'image_name': 'f0574_03.png'}","{'DATE': '08/09/89', 'CITY': 'DAYTONA Beach', 'STATE': 'FL.', 'ZIP': '32118'}",100.0,100.0,100.0,100.0,100.0
f0576_01.png,0,7,0,8,0,2,0,5,"{'DATE': '8/14/89', 'CITY': 'LAWNDALE', 'STATE': 'CA', 'ZIP': '90260', 'image_name': 'f0576_01.png'}","{'DATE': '8/14/89', 'CITY': 'LAWNDALE', 'STATE': 'CA', 'ZIP': '90260'}",100.0,100.0,100.0,100.0,100.0
f0578_14.png,0,7,0,11,0,3,0,5,"{'DATE': '8/11/89', 'CITY': 'Los Angeles', 'STATE': 'CA.', 'ZIP': '90034', 'image_name': 'f0578_14.png'}","{'DATE': '8/11/89', 'CITY': 'Los Angeles', 'STATE': 'CA.', 'ZIP': '90034'}",100.0,100.0,100.0,100.0,100.0
f0579_26.png,0,7,0,8,0,2,0,5,"{'DATE': '8-14-89', 'CITY': 'DANVillE', 'STATE': 'CA', 'ZIP': '94526', 'image_name': 'f0579_26.png'}","{'DATE': '8-14-89', 'CITY': 'DANVillE', 'STATE': 'CA', 'ZIP': '94526'}",100.0,100.0,100.0,100.0,100.0
f0581_30.png,0,7,0,6,0,3,0,5,"{'DATE': '8-14-89', 'CITY': 'Novato', 'STATE': 'Ca.', 'ZIP': '94948', 'image_name': 'f0581_30.png'}","{'DATE': '8-14-89', 'CITY': 'Novato', 'STATE': 'Ca.', 'ZIP': '94948'}",100.0,100.0,100.0,100.0,100.0
f0582_44.png,0,8,0,4,0,5,0,5,"{'DATE': '08/09/89', 'CITY': 'Det.', 'STATE': 'Mich.', 'ZIP': '48234', 'image_name': 'f0582_44.png'}","{'DATE': '08/09/89', 'CITY': 'Det.', 'STATE': 'Mich.', 'ZIP': '48234'}",100.0,100.0,100.0,100.0,100.0
f0583_26.png,0,7,0,9,0,2,0,5,"{'DATE': '8/16/89', 'CITY': 'Lancaster', 'STATE': 'Pa', 'ZIP': '17601', 'image_name': 'f0583_26.png'}","{'DATE': '8/16/89', 'CITY': 'Lancaster', 'STATE': 'Pa', 'ZIP': '17601'}",100.0,100.0,100.0,100.0,100.0
f0584_22.png,0,8,0,4,0,2,0,5,"{'DATE': '08/14/89', 'CITY': 'HILO', 'STATE': 'HI', 'ZIP': '96720', 'image_name': 'f0584_22.png'}","{'DATE': '08/14/89', 'CITY': 'HILO', 'STATE': 'HI', 'ZIP': '96720'}",100.0,100.0,100.0,100.0,100.0
f0585_26.png,0,12,0,7,0,6,0,5,"{'DATE': 'AUG. 10,1989', 'CITY': 'KANEOHE', 'STATE': 'HAWAII', 'ZIP': '96744', 'image_name': 'f0585_26.png'}","{'DATE': 'AUG. 10,1989', 'CITY': 'KANEOHE', 'STATE': 'HAWAII', 'ZIP': '96744'}",100.0,100.0,100.0,100.0,100.0
f0587_34.png,0,7,0,12,0,2,0,5,"{'DATE': '9/12/89', 'CITY': 'Guntersville', 'STATE': 'Al', 'ZIP': '35976', 'image_name': 'f0587_34.png'}","{'DATE': '9/12/89', 'CITY': 'Guntersville', 'STATE': 'Al', 'ZIP': '35976'}",100.0,100.0,100.0,100.0,100.0
f0588_19.png,0,8,0,9,0,2,0,5,"{'DATE': '08-10-89', 'CITY': 'SAN DIEGO', 'STATE': 'CA', 'ZIP': '92105', 'image_name': 'f0588_19.png'}","{'DATE': '08-10-89', 'CITY': 'SAN DIEGO', 'STATE': 'CA', 'ZIP': '92105'}",100.0,100.0,100.0,100.0,100.0
f0589_20.png,0,10,0,13,0,2,0,5,"{'DATE': '08/11/1989', 'CITY': 'SAN FRANCISCO', 'STATE': 'CA', 'ZIP': '94103', 'image_name': 'f0589_20.png'}","{'DATE': '08/11/1989', 'CITY': 'SAN FRANCISCO', 'STATE': 'CA', 'ZIP': '94103'}",100.0,100.0,100.0,100.0,100.0
f0590_06.png,0,4,0,4,0,4,0,4,"{'DATE': 'None', 'CITY': 'None', 'STATE': 'None', 'ZIP': 'None', 'image_name': 'f0590_06.png'}","{'DATE': 'None', 'CITY': 'None', 'STATE': 'None', 'ZIP': 'None'}",100.0,100.0,100.0,100.0,100.0
f0593_46.png,0,6,0,9,0,2,0,5,"{'DATE': '8/9/89', 'CITY': 'Los Gatos', 'STATE': 'CA', 'ZIP': '95030', 'image_name': 'f0593_46.png'}","{'DATE': '8/9/89', 'CITY': 'Los Gatos', 'STATE': 'CA', 'ZIP': '95030'}",100.0,100.0,100.0,100.0,100.0
f0596_26.png,0,7,0,7,0,3,0,5,"{'DATE': '8-14-89', 'CITY': 'Seattle', 'STATE': 'Wa.', 'ZIP': '98118', 'image_name': 'f0596_26.png'}","{'DATE': '8-14-89', 'CITY': 'Seattle', 'STATE': 'Wa.', 'ZIP': '98118'}",100.0,100.0,100.0,100.0,100.0
f0599_04.png,0,7,0,13,0,3,0,5,"{'DATE': '8/13/89', 'CITY': 'St.Petersburg', 'STATE': 'Fl.', 'ZIP': '33705', 'image_name': 'f0599_04.png'}","{'DATE': '8/13/89', 'CITY': 'St.Petersburg', 'STATE': 'Fl.', 'ZIP': '33705'}",100.0,100.0,100.0,100.0,100.0
f0600_06.png,0,7,0,9,0,3,0,5,"{'DATE': '8.10.89', 'CITY': 'BALTIMORE', 'STATE': 'MD.', 'ZIP': '21224', 'image_name': 'f0600_06.png'}","{'DATE': '8.10.89', 'CITY': 'BALTIMORE', 'STATE': 'MD.', 'ZIP': '21224'}",100.0,100.0,100.0,100.0,100.0
f0601_32.png,0,7,0,6,0,2,0,5,"{'DATE': '8-10-89', 'CITY': 'DOWNEY', 'STATE': 'CA', 'ZIP': '90240', 'image_name': 'f0601_32.png'}","{'DATE': '8-10-89', 'CITY': 'DOWNEY', 'STATE': 'CA', 'ZIP': '90240'}",100.0,100.0,100.0,100.0,100.0
f0602_16.png,0,8,0,5,0,2,0,5,"{'DATE': '08/10/89', 'CITY': 'POWAY', 'STATE': 'CA', 'ZIP': '92064', 'image_name': 'f0602_16.png'}","{'DATE': '08/10/89', 'CITY': 'POWAY', 'STATE': 'CA', 'ZIP': '92064'}",100.0,100.0,100.0,100.0,100.0
f0603_11.png,0,9,0,10,0,6,0,5,"{'DATE': '8-10-1989', 'CITY': 'Harrisburg', 'STATE': 'OREGON', 'ZIP': '97446', 'image_name': 'f0603_11.png'}","{'DATE': '8-10-1989', 'CITY': 'Harrisburg', 'STATE': 'OREGON', 'ZIP': '97446'}",100.0,100.0,100.0,100.0,100.0
f0606_11.png,0,12,0,7,0,2,0,5,"{'DATE': 'Aug. 8, 1989', 'CITY': 'Montara', 'STATE': 'CA', 'ZIP': '94037', 'image_name': 'f0606_11.png'}","{'DATE': 'Aug. 8, 1989', 'CITY': 'Montara', 'STATE': 'CA', 'ZIP': '94037'}",100.0,100.0,100.0,100.0,100.0
f0607_27.png,0,7,0,9,0,2,0,5,"{'DATE': '8/12/89', 'CITY': 'DALY CITY', 'STATE': 'CA', 'ZIP': '94014', 'image_name': 'f0607_27.png'}","{'DATE': '8/12/89', 'CITY': 'DALY CITY', 'STATE': 'CA', 'ZIP': '94014'}",100.0,100.0,100.0,100.0,100.0
f0608_06.png,0,7,0,13,0,2,0,5,"{'DATE': '8/12/89', 'CITY': 'SAN FRANCISCO', 'STATE': 'Ca', 'ZIP': '94132', 'image_name': 'f0608_06.png'}","{'DATE': '8/12/89', 'CITY': 'SAN FRANCISCO', 'STATE': 'Ca', 'ZIP': '94132'}",100.0,100.0,100.0,100.0,100.0
f0610_38.png,0,12,0,12,0,8,0,5,"{'DATE': 'Aug 16, 1989', 'CITY': 'Reisterstown', 'STATE': 'Maryland', 'ZIP': '21136', 'image_name': 'f0610_38.png'}","{'DATE': 'Aug 16, 1989', 'CITY': 'Reisterstown', 'STATE': 'Maryland', 'ZIP': '21136'}",100.0,100.0,100.0,100.0,100.0
f0611_34.png,0,7,0,6,0,2,0,5,"{'DATE': '8/14/89', 'CITY': 'QUINCY', 'STATE': 'FL', 'ZIP': '32351', 'image_name': 'f0611_34.png'}","{'DATE': '8/14/89', 'CITY': 'QUINCY', 'STATE': 'FL', 'ZIP': '32351'}",100.0,100.0,100.0,100.0,100.0
f0613_28.png,0,7,0,7,0,10,0,5,"{'DATE': '8-12-89', 'CITY': 'Seattle', 'STATE': 'Washington', 'ZIP': '98106', 'image_name': 'f0613_28.png'}","{'DATE': '8-12-89', 'CITY': 'Seattle', 'STATE': 'Washington', 'ZIP': '98106'}",100.0,100.0,100.0,100.0,100.0
f0615_00.png,0,7,0,10,0,6,0,5,"{'DATE': '8/11/89', 'CITY': 'Hood River', 'STATE': 'OREGON', 'ZIP': '97031', 'image_name': 'f0615_00.png'}","{'DATE': '8/11/89', 'CITY': 'Hood River', 'STATE': 'OREGON', 'ZIP': '97031'}",100.0,100.0,100.0,100.0,100.0
f0618_44.png,0,7,0,8,0,2,0,5,"{'DATE': '8-13-89', 'CITY': 'PARADISE', 'STATE': 'CA', 'ZIP': '95969', 'image_name': 'f0618_44.png'}","{'DATE': '8-13-89', 'CITY': 'PARADISE', 'STATE': 'CA', 'ZIP': '95969'}",100.0,100.0,100.0,100.0,100.0
f0619_33.png,0,8,0,13,0,3,0,5,"{'DATE': '08-12-89', 'CITY': 'Battle Ground', 'STATE': 'WA.', 'ZIP': '98604', 'image_name': 'f0619_33.png'}","{'DATE': '08-12-89', 'CITY': 'Battle Ground', 'STATE': 'WA.', 'ZIP': '98604'}",100.0,100.0,100.0,100.0,100.0
f0621_33.png,0,7,0,7,0,2,0,5,"{'DATE': '8/12/89', 'CITY': 'KANEOHE', 'STATE': 'HI', 'ZIP': '96744', 'image_name': 'f0621_33.png'}","{'DATE': '8/12/89', 'CITY': 'KANEOHE', 'STATE': 'HI', 'ZIP': '96744'}",100.0,100.0,100.0,100.0,100.0
f0622_25.png,0,8,0,5,0,3,0,5,"{'DATE': '08/14/89', 'CITY': 'HiRAm', 'STATE': 'GA.', 'ZIP': '30141', 'image_name': 'f0622_25.png'}","{'DATE': '08/14/89', 'CITY': 'HiRAm', 'STATE': 'GA.', 'ZIP': '30141'}",100.0,100.0,100.0,100.0,100.0
f0624_32.png,0,7,0,9,0,2,0,5,"{'DATE': '8-16-89', 'CITY': 'BALTIMORE', 'STATE': 'MD', 'ZIP': '21208', 'image_name': 'f0624_32.png'}","{'DATE': '8-16-89', 'CITY': 'BALTIMORE', 'STATE': 'MD', 'ZIP': '21208'}",100.0,100.0,100.0,100.0,100.0
f0627_14.png,0,8,0,4,0,3,0,5,"{'DATE': '08-18-89', 'CITY': 'ERie', 'STATE': 'PA.', 'ZIP': '16505', 'image_name': 'f0627_14.png'}","{'DATE': '08-18-89', 'CITY': 'ERie', 'STATE': 'PA.', 'ZIP': '16505'}",100.0,100.0,100.0,100.0,100.0
f0629_39.png,0,7,0,10,0,3,0,5,"{'DATE': '8/16/89', 'CITY': 'PITTSBURCH', 'STATE': 'PA.', 'ZIP': '15217', 'image_name': 'f0629_39.png'}","{'DATE': '8/16/89', 'CITY': 'PITTSBURCH', 'STATE': 'PA.', 'ZIP': '15217'}",100.0,100.0,100.0,100.0,100.0
f0631_03.png,0,7,0,5,0,13,0,5,"{'DATE': '8-17-89', 'CITY': 'Given', 'STATE': 'West Virginia', 'ZIP': '25245', 'image_name': 'f0631_03.png'}","{'DATE': '8-17-89', 'CITY': 'Given', 'STATE': 'West Virginia', 'ZIP': '25245'}",100.0,100.0,100.0,100.0,100.0
f0633_18.png,0,8,0,11,0,2,0,5,"{'DATE': '08/16/89', 'CITY': 'Wolf Summit', 'STATE': 'WV', 'ZIP': '26462', 'image_name': 'f0633_18.png'}","{'DATE': '08/16/89', 'CITY': 'Wolf Summit', 'STATE': 'WV', 'ZIP': '26462'}",100.0,100.0,100.0,100.0,100.0
f0634_01.png,0,7,0,9,0,2,0,5,"{'DATE': '8/16/89', 'CITY': 'NewLondon', 'STATE': 'PA', 'ZIP': '19360', 'image_name': 'f0634_01.png'}","{'DATE': '8/16/89', 'CITY': 'NewLondon', 'STATE': 'PA', 'ZIP': '19360'}",100.0,100.0,100.0,100.0,100.0
f0636_12.png,0,7,0,5,0,2,0,5,"{'DATE': '8-17-89', 'CITY': 'Phila', 'STATE': 'Pa', 'ZIP': '19143', 'image_name': 'f0636_12.png'}","{'DATE': '8-17-89', 'CITY': 'Phila', 'STATE': 'Pa', 'ZIP': '19143'}",100.0,100.0,100.0,100.0,100.0
f0638_07.png,0,7,0,11,0,2,0,5,"{'DATE': '8-10-89', 'CITY': 'LOS ANGELES', 'STATE': 'CA', 'ZIP': '90008', 'image_name': 'f0638_07.png'}","{'DATE': '8-10-89', 'CITY': 'LOS ANGELES', 'STATE': 'CA', 'ZIP': '90008'}",100.0,100.0,100.0,100.0,100.0
f0640_19.png,0,7,0,13,0,2,0,5,"{'DATE': '8/16/89', 'CITY': 'San Francisco', 'STATE': 'Ca', 'ZIP': '94110', 'image_name': 'f0640_19.png'}","{'DATE': '8/16/89', 'CITY': 'San Francisco', 'STATE': 'Ca', 'ZIP': '94110'}",100.0,100.0,100.0,100.0,100.0
f0641_22.png,0,7,0,9,0,2,0,5,"{'DATE': '8/13/89', 'CITY': 'Bethlehem', 'STATE': 'PA', 'ZIP': '18017', 'image_name': 'f0641_22.png'}","{'DATE': '8/13/89', 'CITY': 'Bethlehem', 'STATE': 'PA', 'ZIP': '18017'}",100.0,100.0,100.0,100.0,100.0
f0645_45.png,0,8,0,6,0,3,0,5,"{'DATE': '08/14/89', 'CITY': 'Duluth', 'STATE': 'GA.', 'ZIP': '30136', 'image_name': 'f0645_45.png'}","{'DATE': '08/14/89', 'CITY': 'Duluth', 'STATE': 'GA.', 'ZIP': '30136'}",100.0,100.0,100.0,100.0,100.0
f0646_22.png,0,8,0,11,0,2,0,5,"{'DATE': '08-16-89', 'CITY': 'New Tripoli', 'STATE': 'PA', 'ZIP': '18066', 'image_name': 'f0646_22.png'}","{'DATE': '08-16-89', 'CITY': 'New Tripoli', 'STATE': 'PA', 'ZIP': '18066'}",100.0,100.0,100.0,100.0,100.0
f0648_23.png,0,7,0,12,0,2,0,5,"{'DATE': '8/16/89', 'CITY': 'Turnersville', 'STATE': 'NJ', 'ZIP': '08012', 'image_name': 'f0648_23.png'}","{'DATE': '8/16/89', 'CITY': 'Turnersville', 'STATE': 'NJ', 'ZIP': '08012'}",100.0,100.0,100.0,100.0,100.0
f0649_22.png,0,7,0,11,0,2,0,5,"{'DATE': '8/15/89', 'CITY': 'Chadds FoRd', 'STATE': 'PA', 'ZIP': '19317', 'image_name': 'f0649_22.png'}","{'DATE': '8/15/89', 'CITY': 'Chadds FoRd', 'STATE': 'PA', 'ZIP': '19317'}",100.0,100.0,100.0,100.0,100.0
f0651_45.png,0,7,0,6,0,2,0,5,"{'DATE': '8/14/89', 'CITY': 'mcCall', 'STATE': 'ID', 'ZIP': '83638', 'image_name': 'f0651_45.png'}","{'DATE': '8/14/89', 'CITY': 'mcCall', 'STATE': 'ID', 'ZIP': '83638'}",100.0,100.0,100.0,100.0,100.0
f0652_30.png,0,8,0,14,0,3,0,5,"{'DATE': '08/17/89', 'CITY': 'So. Toms River', 'STATE': 'NJ.', 'ZIP': '08757', 'image_name': 'f0652_30.png'}","{'DATE': '08/17/89', 'CITY': 'So. Toms River', 'STATE': 'NJ.', 'ZIP': '08757'}",100.0,100.0,100.0,100.0,100.0
f0653_02.png,0,8,0,13,0,2,0,5,"{'DATE': '08-05-89', 'CITY': 'CLEVELAND HTS', 'STATE': 'OH', 'ZIP': '44118', 'image_name': 'f0653_02.png'}","{'DATE': '08-05-89', 'CITY': 'CLEVELAND HTS', 'STATE': 'OH', 'ZIP': '44118'}",100.0,100.0,100.0,100.0,100.0
f0655_10.png,0,9,0,5,0,2,0,5,"{'DATE': '14 AUG 89', 'CITY': 'HOMER', 'STATE': 'AK', 'ZIP': '99603', 'image_name': 'f0655_10.png'}","{'DATE': '14 AUG 89', 'CITY': 'HOMER', 'STATE': 'AK', 'ZIP': '99603'}",100.0,100.0,100.0,100.0,100.0
f0656_11.png,0,7,0,9,0,2,0,5,"{'DATE': '8-13-89', 'CITY': 'RIVeRSIDe', 'STATE': 'CA', 'ZIP': '92506', 'image_name': 'f0656_11.png'}","{'DATE': '8-13-89', 'CITY': 'RIVeRSIDe', 'STATE': 'CA', 'ZIP': '92506'}",100.0,100.0,100.0,100.0,100.0
f0657_41.png,0,7,0,11,0,2,0,5,"{'DATE': '8-16-89', 'CITY': 'Upper Darby', 'STATE': 'Pa', 'ZIP': '19082', 'image_name': 'f0657_41.png'}","{'DATE': '8-16-89', 'CITY': 'Upper Darby', 'STATE': 'Pa', 'ZIP': '19082'}",100.0,100.0,100.0,100.0,100.0
f0658_30.png,0,7,0,13,0,2,0,5,"{'DATE': '8/16/89', 'CITY': 'Hunlock Creek', 'STATE': 'Pa', 'ZIP': '18621', 'image_name': 'f0658_30.png'}","{'DATE': '8/16/89', 'CITY': 'Hunlock Creek', 'STATE': 'Pa', 'ZIP': '18621'}",100.0,100.0,100.0,100.0,100.0
f0659_24.png,0,8,0,11,0,2,0,5,"{'DATE': '08/08/89', 'CITY': 'LOS Angeles', 'STATE': 'CA', 'ZIP': '90043', 'image_name': 'f0659_24.png'}","{'DATE': '08/08/89', 'CITY': 'LOS Angeles', 'STATE': 'CA', 'ZIP': '90043'}",100.0,100.0,100.0,100.0,100.0
f0660_10.png,0,7,0,6,0,2,0,5,"{'DATE': '8-12-89', 'CITY': 'Felton', 'STATE': 'CA', 'ZIP': '95018', 'image_name': 'f0660_10.png'}","{'DATE': '8-12-89', 'CITY': 'Felton', 'STATE': 'CA', 'ZIP': '95018'}",100.0,100.0,100.0,100.0,100.0
f0661_44.png,0,7,0,7,0,2,0,5,"{'DATE': '8-13-89', 'CITY': 'BURBANK', 'STATE': 'CA', 'ZIP': '91506', 'image_name': 'f0661_44.png'}","{'DATE': '8-13-89', 'CITY': 'BURBANK', 'STATE': 'CA', 'ZIP': '91506'}",100.0,100.0,100.0,100.0,100.0
f0664_26.png,0,8,0,5,0,2,0,5,"{'DATE': '08 16 89', 'CITY': 'BALTO', 'STATE': 'MD', 'ZIP': '21205', 'image_name': 'f0664_26.png'}","{'DATE': '08 16 89', 'CITY': 'BALTO', 'STATE': 'MD', 'ZIP': '21205'}",100.0,100.0,100.0,100.0,100.0
f0665_47.png,0,8,0,8,0,2,0,5,"{'DATE': '08/14/89', 'CITY': 'Portland', 'STATE': 'OR', 'ZIP': '97202', 'image_name': 'f0665_47.png'}","{'DATE': '08/14/89', 'CITY': 'Portland', 'STATE': 'OR', 'ZIP': '97202'}",100.0,100.0,100.0,100.0,100.0
f0666_20.png,0,7,0,12,0,2,0,5,"{'DATE': '7/16/89', 'CITY': 'SOUTHAMPTON,', 'STATE': 'PA', 'ZIP': '18966', 'image_name': 'f0666_20.png'}","{'DATE': '7/16/89', 'CITY': 'SOUTHAMPTON,', 'STATE': 'PA', 'ZIP': '18966'}",100.0,100.0,100.0,100.0,100.0
f0667_05.png,0,7,0,9,0,2,0,5,"{'DATE': '8-17-89', 'CITY': 'Salisbury', 'STATE': 'Md', 'ZIP': '21801', 'image_name': 'f0667_05.png'}","{'DATE': '8-17-89', 'CITY': 'Salisbury', 'STATE': 'Md', 'ZIP': '21801'}",100.0,100.0,100.0,100.0,100.0
f0668_31.png,0,8,0,8,0,2,0,5,"{'DATE': '08/15/89', 'CITY': 'RINGTOWN', 'STATE': 'PA', 'ZIP': '17967', 'image_name': 'f0668_31.png'}","{'DATE': '08/15/89', 'CITY': 'RINGTOWN', 'STATE': 'PA', 'ZIP': '17967'}",100.0,100.0,100.0,100.0,100.0
f0675_24.png,0,8,0,6,0,7,0,5,"{'DATE': '08/14/89', 'CITY': 'Bartow', 'STATE': 'FloRidA', 'ZIP': '33830', 'image_name': 'f0675_24.png'}","{'DATE': '08/14/89', 'CITY': 'Bartow', 'STATE': 'FloRidA', 'ZIP': '33830'}",100.0,100.0,100.0,100.0,100.0
